EH_ID,experiment,labels,weight,weight_dpi0,relative_weight,fecweight_flot,dpi,oocyst_sq1,oocyst_sq2,oocyst_sq3,oocyst_sq4,dilution,Locality,Genome,mouse_strain,IDD,Dam,Gen,Sir,IDS,Sir.1,Gen.1,Born,Fpar,LS,MM,FF,ID,PIN,Sex,Gen.2,Wean,BW10,BW20,Clip,Departure,NOTE,Parent1,Parent2,HybridStatus,ageAtdpi0expe1a,Batch,primary_infection,InfectionStrain,challenge_infection,contamination,infection_history,InfectionHistoryTotal,Conc_DNA,Unit,A260,A280,X260.280,X260.230,Fecal_status,Mouse_status,fecweight_DNA,Extraction_round_1,Extraction_round_2,Faeces_for_RNA.Extraction,mean_Neubauer,oocysts.per.tube,OPG,Total_DNA,Microbial_density,Count.Tm,Infection,Well,Well.Position,Omit,Target,Task,Reporter,Quencher,Amp.Status,Amp.Score,Curve.Quality,Result.Quality.Issues,Ct,Cq.Confidence,Cq.Mean,Cq.SD,Auto.Threshold,Threshold,Auto.Baseline,Baseline.Start,Baseline.End,Tm,Tm2,Tm3,Tm4,plate
LM0243,E57,E57aEMP,18.79,18.58,101.130247578041,0,3,NA,NA,NA,NA,1,BUSNA x PWD,mus x mus,BUSNA_PWD,SY,6115,60,PWD,SY,7040,43,2018-04-28,4,4,2+?,1+?,EX,915,F,F1,1F,7.47,12.64,L2,NA,,BUSNA,PWD,outbred hybrids,10.2857142857143,2,E88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Available,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM0243,E57,E57aJLT,18.28,18.58,98.3853606027987,1.96,4,0,1,0,0,2,BUSNA x PWD,mus x mus,BUSNA_PWD,SY,6115,60,PWD,SY,7040,43,2018-04-28,4,4,2+?,1+?,EX,915,F,F1,1F,7.47,12.64,L2,NA,,BUSNA,PWD,outbred hybrids,10.2857142857143,2,E88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Available,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM0243,E57,E57aIPR,19.01,18.58,102.314316469322,2.06,5,0,0,0,0,1,BUSNA x PWD,mus x mus,BUSNA_PWD,SY,6115,60,PWD,SY,7040,43,2018-04-28,4,4,2+?,1+?,EX,915,F,F1,1F,7.47,12.64,L2,NA,,BUSNA,PWD,outbred hybrids,10.2857142857143,2,E88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM0243,E57,E57aMPY,18.31,18.58,98.5468245425188,1.55,6,0,0,0,0,1,BUSNA x PWD,mus x mus,BUSNA_PWD,SY,6115,60,PWD,SY,7040,43,2018-04-28,4,4,2+?,1+?,EX,915,F,F1,1F,7.47,12.64,L2,NA,,BUSNA,PWD,outbred hybrids,10.2857142857143,2,E88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM0243,E57,E57aQUW,16.76,18.58,90.2045209903122,0.78,7,1,3,2,4,1,BUSNA x PWD,mus x mus,BUSNA_PWD,SY,6115,60,PWD,SY,7040,43,2018-04-28,4,4,2+?,1+?,EX,915,F,F1,1F,7.47,12.64,L2,NA,,BUSNA,PWD,outbred hybrids,10.2857142857143,2,E88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Available,2.5,25000,32051.2820512821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM0243,E57,E57aABH,14.5,18.58,78.0409041980624,0.18,8,50,47,104,103,1,BUSNA x PWD,mus x mus,BUSNA_PWD,SY,6115,60,PWD,SY,7040,43,2018-04-28,4,4,2+?,1+?,EX,915,F,F1,1F,7.47,12.64,L2,NA,,BUSNA,PWD,outbred hybrids,10.2857142857143,2,E88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sacrificed,NA,NA,NA,Available,76,760000,4222222.22222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM0243,E57,E57aHUZ,NA,18.58,NA,0,9,NA,NA,NA,NA,1,BUSNA x PWD,mus x mus,BUSNA_PWD,SY,6115,60,PWD,SY,7040,43,2018-04-28,4,4,2+?,1+?,EX,915,F,F1,1F,7.47,12.64,L2,NA,,BUSNA,PWD,outbred hybrids,10.2857142857143,2,E88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sacrificed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM0243,E57,E57aDQW,NA,18.58,NA,0,10,NA,NA,NA,NA,1,BUSNA x PWD,mus x mus,BUSNA_PWD,SY,6115,60,PWD,SY,7040,43,2018-04-28,4,4,2+?,1+?,EX,915,F,F1,1F,7.47,12.64,L2,NA,,BUSNA,PWD,outbred hybrids,10.2857142857143,2,E88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sacrificed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM0243,E57,E57aPUY,NA,18.58,NA,0,11,NA,NA,NA,NA,1,BUSNA x PWD,mus x mus,BUSNA_PWD,SY,6115,60,PWD,SY,7040,43,2018-04-28,4,4,2+?,1+?,EX,915,F,F1,1F,7.47,12.64,L2,NA,,BUSNA,PWD,outbred hybrids,10.2857142857143,2,E88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sacrificed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM0244,E57,E57aJMQ,12.33,12.33,100,0.88,0,0,0,0,0,1,Buskovice,mus,BUSNA_BUSNA,SY,8209,62,BUSNA,SY,8208,62,2018-05-17,2,5,4,1,EX,1058,M,63,1M,5.45,8.47,L2,NA,,BUSNA,BUSNA,parental strains,7.57142857142857,2,E88,NA,NA,NA,NA,NA,292.6,ng/µl,5.853,3.371,1.74,2.09,NA,NA,0.058,with_beads,with_beads,NA,0,0,0,11.704,0.201793103448276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM0244,E57,E57aALY,13.44,12.33,109.002433090024,0,1,NA,NA,NA,NA,1,Buskovice,mus,BUSNA_BUSNA,SY,8209,62,BUSNA,SY,8208,62,2018-05-17,2,5,4,1,EX,1058,M,63,1M,5.45,8.47,L2,NA,,BUSNA,BUSNA,parental strains,7.57142857142857,2,E88,NA,NA,NA,NA,NA,27.6,ng/µl,0.552,0.303,1.82,0.88,NA,NA,0.0118,no_beads,no_beads,NA,NA,NA,NA,1.104,0.0935593220338983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM0244,E57,E57aCRY,15.33,12.33,124.330900243309,0,2,NA,NA,NA,NA,1,Buskovice,mus,BUSNA_BUSNA,SY,8209,62,BUSNA,SY,8208,62,2018-05-17,2,5,4,1,EX,1058,M,63,1M,5.45,8.47,L2,NA,,BUSNA,BUSNA,parental strains,7.57142857142857,2,E88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM0244,E57,E57aBFI,14.31,12.33,116.058394160584,0,3,NA,NA,NA,NA,1,Buskovice,mus,BUSNA_BUSNA,SY,8209,62,BUSNA,SY,8208,62,2018-05-17,2,5,4,1,EX,1058,M,63,1M,5.45,8.47,L2,NA,,BUSNA,BUSNA,parental strains,7.57142857142857,2,E88,NA,NA,NA,NA,NA,91.7,ng/µl,1.833,0.977,1.88,2.69,NA,NA,0.0691,with_beads,with_beads,NA,NA,NA,NA,3.668,0.053082489146165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM0244,E57,E57aHJW,14.23,12.33,115.409570154096,0.58,4,0,0,0,0,1,Buskovice,mus,BUSNA_BUSNA,SY,8209,62,BUSNA,SY,8208,62,2018-05-17,2,5,4,1,EX,1058,M,63,1M,5.45,8.47,L2,NA,,BUSNA,BUSNA,parental strains,7.57142857142857,2,E88,NA,NA,NA,NA,NA,250.9,ng/µl,5.018,2.731,1.84,1.91,NA,NA,0.0616,with_beads,with_beads,NA,0,0,0,10.036,0.162922077922078,3,Positive,91,H7,FALSE,Eim,UNKNOWN,SYBR,None,Amp,1.47211784136914,NA,NA,25.1413894546454,0.908707988945752,24.515546149735,0.542262529003452,TRUE,0.086404888836429,TRUE,3,21,74.7908630371094,NA,NA,NA,qPCR_eimeria_lab_fecal_DB_26042022_b.eds
LM0244,E57,E57aHJW,14.23,12.33,115.409570154096,0.58,4,0,0,0,0,1,Buskovice,mus,BUSNA_BUSNA,SY,8209,62,BUSNA,SY,8208,62,2018-05-17,2,5,4,1,EX,1058,M,63,1M,5.45,8.47,L2,NA,,BUSNA,BUSNA,parental strains,7.57142857142857,2,E88,NA,NA,NA,NA,NA,250.9,ng/µl,5.018,2.731,1.84,1.91,NA,NA,0.0616,with_beads,with_beads,NA,0,0,0,10.036,0.162922077922078,3,Positive,92,H8,FALSE,Eim,UNKNOWN,SYBR,None,Amp,1.45074590064167,NA,NA,24.1856313034844,0.827299957362719,24.515546149735,0.542262529003452,TRUE,0.086404888836429,TRUE,3,20,74.9418716430664,NA,NA,NA,qPCR_eimeria_lab_fecal_DB_26042022_b.eds
LM0244,E57,E57aHJW,14.23,12.33,115.409570154096,0.58,4,0,0,0,0,1,Buskovice,mus,BUSNA_BUSNA,SY,8209,62,BUSNA,SY,8208,62,2018-05-17,2,5,4,1,EX,1058,M,63,1M,5.45,8.47,L2,NA,,BUSNA,BUSNA,parental strains,7.57142857142857,2,E88,NA,NA,NA,NA,NA,250.9,ng/µl,5.018,2.731,1.84,1.91,NA,NA,0.0616,with_beads,with_beads,NA,0,0,0,10.036,0.162922077922078,3,Positive,93,H9,FALSE,Eim,UNKNOWN,SYBR,None,Amp,1.40179313338682,NA,NA,24.2196176910752,0.830954975921611,24.515546149735,0.542262529003452,TRUE,0.086404888836429,TRUE,3,21,74.2034912109375,NA,NA,NA,qPCR_eimeria_lab_fecal_DB_26042022_b.eds
LM0244,E57,E57aMXZ,14.25,12.33,115.571776155718,0.58,5,0,0,0,0,1,Buskovice,mus,BUSNA_BUSNA,SY,8209,62,BUSNA,SY,8208,62,2018-05-17,2,5,4,1,EX,1058,M,63,1M,5.45,8.47,L2,NA,,BUSNA,BUSNA,parental strains,7.57142857142857,2,E88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM0244,E57,E57aVWY,13.67,12.33,110.867802108678,0.51,6,0,0,0,0,1,Buskovice,mus,BUSNA_BUSNA,SY,8209,62,BUSNA,SY,8208,62,2018-05-17,2,5,4,1,EX,1058,M,63,1M,5.45,8.47,L2,NA,,BUSNA,BUSNA,parental strains,7.57142857142857,2,E88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM0244,E57,E57aLNX,12.87,12.33,104.379562043796,0.18,7,0,1,0,0,1,Buskovice,mus,BUSNA_BUSNA,SY,8209,62,BUSNA,SY,8208,62,2018-05-17,2,5,4,1,EX,1058,M,63,1M,5.45,8.47,L2,NA,,BUSNA,BUSNA,parental strains,7.57142857142857,2,E88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM0244,E57,E57aJSU,11.69,12.33,94.8094079480941,0.13,8,0,0,0,0,1,Buskovice,mus,BUSNA_BUSNA,SY,8209,62,BUSNA,SY,8208,62,2018-05-17,2,5,4,1,EX,1058,M,63,1M,5.45,8.47,L2,NA,,BUSNA,BUSNA,parental strains,7.57142857142857,2,E88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eye_infection,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM0244,E57,E57aBGL,11.1,12.33,90.0243309002433,0,9,NA,NA,NA,NA,1,Buskovice,mus,BUSNA_BUSNA,SY,8209,62,BUSNA,SY,8208,62,2018-05-17,2,5,4,1,EX,1058,M,63,1M,5.45,8.47,L2,NA,,BUSNA,BUSNA,parental strains,7.57142857142857,2,E88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM0244,E57,E57aBFV,NA,12.33,NA,0,10,NA,NA,NA,NA,1,Buskovice,mus,BUSNA_BUSNA,SY,8209,62,BUSNA,SY,8208,62,2018-05-17,2,5,4,1,EX,1058,M,63,1M,5.45,8.47,L2,NA,,BUSNA,BUSNA,parental strains,7.57142857142857,2,E88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Available,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM0244,E57,E57aBNO,NA,12.33,NA,0,11,NA,NA,NA,NA,1,Buskovice,mus,BUSNA_BUSNA,SY,8209,62,BUSNA,SY,8208,62,2018-05-17,2,5,4,1,EX,1058,M,63,1M,5.45,8.47,L2,NA,,BUSNA,BUSNA,parental strains,7.57142857142857,2,E88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Available,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM0245,E57,E57aCFJ,16.71,16.71,100,1.59,0,0,0,0,0,1,Buskovice,mus,BUSNA_BUSNA,SY,5146,59,BUSNA,SY,5144,59,2018-05-16,8,5,1,4,EX,1041,F,60,1F,5.51,8.77,L4,NA,,BUSNA,BUSNA,parental strains,7.71428571428571,2,E88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM0245,E57,E57aBRZ,16.93,16.71,101.31657690006,0,1,NA,NA,NA,NA,1,Buskovice,mus,BUSNA_BUSNA,SY,5146,59,BUSNA,SY,5144,59,2018-05-16,8,5,1,4,EX,1041,F,60,1F,5.51,8.77,L4,NA,,BUSNA,BUSNA,parental strains,7.71428571428571,2,E88,NA,NA,NA,NA,NA,213.3,ng/µl,4.266,2.238,1.91,4.54,NA,NA,0.0638,no_beads,no_beads,NA,NA,NA,NA,8.532,0.133730407523511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM0245,E57,E57aNRV,17.4,16.71,104.129263913824,0,2,NA,NA,NA,NA,1,Buskovice,mus,BUSNA_BUSNA,SY,5146,59,BUSNA,SY,5144,59,2018-05-16,8,5,1,4,EX,1041,F,60,1F,5.51,8.77,L4,NA,,BUSNA,BUSNA,parental strains,7.71428571428571,2,E88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM0245,E57,E57aFTV,16.82,16.71,100.65828845003,0,3,NA,NA,NA,NA,1,Buskovice,mus,BUSNA_BUSNA,SY,5146,59,BUSNA,SY,5144,59,2018-05-16,8,5,1,4,EX,1041,F,60,1F,5.51,8.77,L4,NA,,BUSNA,BUSNA,parental strains,7.71428571428571,2,E88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM0245,E57,E57aARV,16.85,16.71,100.837821663674,1.88,4,0,0,0,0,1,Buskovice,mus,BUSNA_BUSNA,SY,5146,59,BUSNA,SY,5144,59,2018-05-16,8,5,1,4,EX,1041,F,60,1F,5.51,8.77,L4,NA,,BUSNA,BUSNA,parental strains,7.71428571428571,2,E88,NA,NA,NA,NA,NA,196.3,ng/µl,3.926,2.129,1.84,2.25,NA,NA,0.0788,with_beads,with_beads,NA,0,0,0,7.852,0.0996446700507614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM0245,E57,E57aHIK,16.69,16.71,99.8803111909037,1.58,5,0,0,0,0,2,Buskovice,mus,BUSNA_BUSNA,SY,5146,59,BUSNA,SY,5144,59,2018-05-16,8,5,1,4,EX,1041,F,60,1F,5.51,8.77,L4,NA,,BUSNA,BUSNA,parental strains,7.71428571428571,2,E88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM0245,E57,E57aJOP,15.66,16.71,93.7163375224416,1.28,6,0,0,0,0,1,Buskovice,mus,BUSNA_BUSNA,SY,5146,59,BUSNA,SY,5144,59,2018-05-16,8,5,1,4,EX,1041,F,60,1F,5.51,8.77,L4,NA,,BUSNA,BUSNA,parental strains,7.71428571428571,2,E88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM0245,E57,E57aOST,14.31,16.71,85.6373429084381,0.24,7,3,3,3,1,1,Buskovice,mus,BUSNA_BUSNA,SY,5146,59,BUSNA,SY,5144,59,2018-05-16,8,5,1,4,EX,1041,F,60,1F,5.51,8.77,L4,NA,,BUSNA,BUSNA,parental strains,7.71428571428571,2,E88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,25000,104166.666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM0245,E57,E57aDLX,13.29,16.71,79.5332136445242,0.17,8,2,13,6,6,1,Buskovice,mus,BUSNA_BUSNA,SY,5146,59,BUSNA,SY,5144,59,2018-05-16,8,5,1,4,EX,1041,F,60,1F,5.51,8.77,L4,NA,,BUSNA,BUSNA,parental strains,7.71428571428571,2,E88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sacrificed,NA,NA,NA,NA,6.75,67500,397058.823529412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM0245,E57,E57aBOV,NA,16.71,NA,0,9,NA,NA,NA,NA,1,Buskovice,mus,BUSNA_BUSNA,SY,5146,59,BUSNA,SY,5144,59,2018-05-16,8,5,1,4,EX,1041,F,60,1F,5.51,8.77,L4,NA,,BUSNA,BUSNA,parental strains,7.71428571428571,2,E88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UnAvailable,Sacrificed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM0245,E57,E57aAOT,NA,16.71,NA,0,10,NA,NA,NA,NA,1,Buskovice,mus,BUSNA_BUSNA,SY,5146,59,BUSNA,SY,5144,59,2018-05-16,8,5,1,4,EX,1041,F,60,1F,5.51,8.77,L4,NA,,BUSNA,BUSNA,parental strains,7.71428571428571,2,E88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UnAvailable,Sacrificed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM0245,E57,E57aBLT,NA,16.71,NA,0,11,NA,NA,NA,NA,1,Buskovice,mus,BUSNA_BUSNA,SY,5146,59,BUSNA,SY,5144,59,2018-05-16,8,5,1,4,EX,1041,F,60,1F,5.51,8.77,L4,NA,,BUSNA,BUSNA,parental strains,7.71428571428571,2,E88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UnAvailable,Sacrificed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM0246,E57,E57aAHJ,17.95,17.95,100,0.8,0,2,1,3,0,1,SCHUNT x STRA,dom,SCHUNT_STRA,SY,3472,36,STRA,SY,7281,56,2018-05-06,5,5,3,2,EX,970,F,F1,1F,7.68,12.47,P3,NA,,SCHUNT,STRA,outbred hybrids,9.14285714285714,2,E88,NA,NA,NA,NA,NA,164.7,ng/µl,3.295,1.795,1.84,2.18,NA,NA,0.091,no_beads,with_beads,NA,1.5,15000,18750,6.588,0.0723956043956044,3,Positive,25,C1,FALSE,Eim,UNKNOWN,SYBR,None,Amp,1.46609557646145,NA,NA,24.8206974082009,0.952736689233375,23.7718532689048,1.28008622995216,TRUE,0.0787646998178774,TRUE,3,20,75.5666961669922,NA,NA,NA,qPCR_eimeria_lab_fecal_DB_22042022.eds
LM0246,E57,E57aAHJ,17.95,17.95,100,0.8,0,2,1,3,0,1,SCHUNT x STRA,dom,SCHUNT_STRA,SY,3472,36,STRA,SY,7281,56,2018-05-06,5,5,3,2,EX,970,F,F1,1F,7.68,12.47,P3,NA,,SCHUNT,STRA,outbred hybrids,9.14285714285714,2,E88,NA,NA,NA,NA,NA,164.7,ng/µl,3.295,1.795,1.84,2.18,NA,NA,0.091,no_beads,with_beads,NA,1.5,15000,18750,6.588,0.0723956043956044,3,Positive,26,C2,FALSE,Eim,UNKNOWN,SYBR,None,Amp,1.46317555849449,NA,NA,24.1494097104816,0.945677478821825,23.7718532689048,1.28008622995216,TRUE,0.0787646998178774,TRUE,3,19,75.5666961669922,NA,NA,NA,qPCR_eimeria_lab_fecal_DB_22042022.eds
LM0246,E57,E57aAHJ,17.95,17.95,100,0.8,0,2,1,3,0,1,SCHUNT x STRA,dom,SCHUNT_STRA,SY,3472,36,STRA,SY,7281,56,2018-05-06,5,5,3,2,EX,970,F,F1,1F,7.68,12.47,P3,NA,,SCHUNT,STRA,outbred hybrids,9.14285714285714,2,E88,NA,NA,NA,NA,NA,164.7,ng/µl,3.295,1.795,1.84,2.18,NA,NA,0.091,no_beads,with_beads,NA,1.5,15000,18750,6.588,0.0723956043956044,3,Positive,27,C3,FALSE,Eim,UNKNOWN,SYBR,None,Amp,1.42108048759936,NA,NA,22.3454526880319,0.758473812262081,23.7718532689048,1.28008622995216,TRUE,0.0787646998178774,TRUE,3,19,75.7164306640625,NA,NA,NA,qPCR_eimeria_lab_fecal_DB_22042022.eds
LM0246,E57,E57aAKO,18.64,17.95,103.844011142061,0,1,NA,NA,NA,NA,1,SCHUNT x STRA,dom,SCHUNT_STRA,SY,3472,36,STRA,SY,7281,56,2018-05-06,5,5,3,2,EX,970,F,F1,1F,7.68,12.47,P3,NA,,SCHUNT,STRA,outbred hybrids,9.14285714285714,2,E88,NA,NA,NA,NA,NA,169.2,ng/µl,3.384,1.913,1.77,1.18,NA,NA,0.0844,no_beads,with_beads,NA,NA,NA,NA,6.768,0.0801895734597156,3,Positive,49,E1,FALSE,Eim,UNKNOWN,SYBR,None,Amp,1.46906796685349,NA,NA,21.926886768287,0.978733878350309,21.4561165049932,1.01930130250245,TRUE,0.0787646998178774,TRUE,3,18,75.4169540405273,NA,NA,NA,qPCR_eimeria_lab_fecal_DB_22042022.eds
LM0246,E57,E57aAKO,18.64,17.95,103.844011142061,0,1,NA,NA,NA,NA,1,SCHUNT x STRA,dom,SCHUNT_STRA,SY,3472,36,STRA,SY,7281,56,2018-05-06,5,5,3,2,EX,970,F,F1,1F,7.68,12.47,P3,NA,,SCHUNT,STRA,outbred hybrids,9.14285714285714,2,E88,NA,NA,NA,NA,NA,169.2,ng/µl,3.384,1.913,1.77,1.18,NA,NA,0.0844,no_beads,with_beads,NA,NA,NA,NA,6.768,0.0801895734597156,3,Positive,50,E2,FALSE,Eim,UNKNOWN,SYBR,None,Amp,1.47407116165418,NA,NA,22.1549458373114,0.988224140742326,21.4561165049932,1.01930130250245,TRUE,0.0787646998178774,TRUE,3,18,75.4169540405273,NA,NA,NA,qPCR_eimeria_lab_fecal_DB_22042022.eds
